Community,Id,Request,Score1,Score2,Score3,Score4,Score5,TurkId1,TurkId2,TurkId3,TurkId4,TurkId5,Normalized Score
Random,595804," Yeah, he hated me from day when I was born.  Put it out.  Can you put the cigarette out?
",1,0,0,0,7,A2YFPO0N4GIS25,A3MN5VOZFQPNZF,A1BJTTNDDFZ3ZP,AVHARSCRX7M9E,A1Y3Z92RE62NPS,0.7
Random,153157," Nigger, please. Don't even order that artichoke shit. West side guineas. Forget the drinks, Leo. We gotta roll. What do I owe you?
",2,0,3,0,1,A233ONYNWKDIYF,A3MN5VOZFQPNZF,A3E157ZN8XPUKJ,A26NYABOD7YBW8,A38WUWONC7EXTO,0.2
Random,531493," Listen -- could you stop crying, please?
",2,0,10,0,7,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,AIPK94CUWL45W,0.85
Random,52489," Certainly, Your Highness, this way please... Count d'Algout made the reservation this afternoon.
",2,0,10,0,10,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A00613921OIEGJA322163,AIPK94CUWL45W,1
Random,523932," Look, after Jordy briefs me, you can do the press conference.  How about that? The case is all yours.
",1,0,0,0,5,ANGX5PAAYGL9P,AVWFW00UYDVUD,A1BJTTNDDFZ3ZP,A1TLLJDX8H4JP1,A1F4D2PZ7NNWTL,0.5
Random,627626," This has nothing to do with your fire.
",1,0,0,0,3,A233ONYNWKDIYF,AO5E3LWBYM72K,A3LXBP8T6JMY9B,A204JAK7QRDWVM,A1KC138MX47DXA,0.3
Random,332347," You're right.  Let the men decide.
",2,0,5,0,7,A1T5YMBH35PDBX,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,AIPK94CUWL45W,A3IHLWMZNBLUR4,0.6
Random,383005," Now please, Reggie -- cut it out.
",1,0,0,0,3,A233ONYNWKDIYF,A3MN5VOZFQPNZF,A2MWGIVIKOXWYM,A1GK3MPU2HL0C8,A872FSFU7WV6W,0.3
Random,387212," No, Sandro, please... I ask you as a favor...
",1,0,0,0,7,A21753FQKCM5DQ,A2YFPO0N4GIS25,A3LXBP8T6JMY9B,A38WUWONC7EXTO,A1DTQSIIYIZL62,0.7
Random,626868," Don't leave me here to die -- Theo, please -- you can't let me die --
",1,0,0,0,10,A233ONYNWKDIYF,A2QN0EGBRGJU1M,AC25X12LNYY6Y,AMJAP6BGF5LVM,A2NRW37D7QPLRE,1
Random,58906," Not in here Dad... please. Later.
",1,0,0,0,3,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A1YV1767FWKN3T,AIPK94CUWL45W,A19ZT0TQPFA2,0.3
Random,134181," Well done, Frank. Julian, get the car, will you please?
",1,0,0,0,7,A1T5YMBH35PDBX,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A2GODV4YZGD8X9,0.7
Random,605170," Other than my upchuck reflex? Nothing.
",2,0,3,0,5,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A2QH1BQA6GR48O,AIPK94CUWL45W,0.4
Random,627165," I guess I'll never know, will I?
",2,0,7,0,5,AE3D6SE2D8UPQ,A22SZHZTF72TRM,A3CA5S8GR8TZ1U,A1F4D2PZ7NNWTL,AEYHIQUDWJ3KV,0.6
Random,141947," Oh, please, don't hurt me.",1,0,0,0,7,A2UFD1I8ZO1V4G,A22SZHZTF72TRM,A2LQ33BQ8G259D,A1RT9SQ9D9DLOV,A22CF8BF9YQND7,0.7
Random,21293," It's Dr. St. Luc, Mr Spergazzi. Let me speak to the nurse, please.
",1,0,0,0,7,A233ONYNWKDIYF,A28TXBSZPWMEU9,A28ZB4ZB13BWAI,A3BY68N6X2BEGS,AIPK94CUWL45W,0.7
Random,484266," Boy, she's so popular all the sudden.
",2,0,3,0,3,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A28ZB4ZB13BWAI,AIPK94CUWL45W,0.3
Random,622995," Sir William Cosgrove is a man who is dying, and yet I envy him more than any man in Christendom.  He enjoys a privilege of which I am deprived. He may take you in his arms whenever he pleases, and no veil keeps his senses, his eyes, his soul from enjoying your beauty.
",1,0,0,0,5,A233ONYNWKDIYF,A22SZHZTF72TRM,A3BA2LVL6Y7YO7,AVHARSCRX7M9E,AMJAP6BGF5LVM,0.5
Random,153809," Father, come in, please.
",1,0,0,0,7,A3I83CQLOZRO79,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A28ZB4ZB13BWAI,AIPK94CUWL45W,0.7
Random,594237," Damn all of you!  You all set up theories based on what?  You never leave the safety of your studies! Go out!  Find out what the world is about and then tell me something I can listen to!
",2,0,1,0,1,AYG3MF094634L,AVHARSCRX7M9E,A125P73OQSRNI5,A1DTQSIIYIZL62,AEYHIQUDWJ3KV,0.1
Random,455372," Daddy, people expect me to be there!
",1,0,0,0,5,AO5E3LWBYM72K,AC25X12LNYY6Y,AD1IH74UX9IAI,A38N58BSMTA0BE,AZOAW8JH5HJJK,0.5
Random,623961," Ã‰ysÃ©e seven, eight, nine, two.  We have to clear out.  Railroad station? Ticket office, please.
",1,0,0,0,5,AYG3MF094634L,A1F4D2PZ7NNWTL,A37ADCYLCSB5O2,A38N58BSMTA0BE,A2JKFTV0JXWMI6,0.5
Random,125408," He has medicine.  Tell him we admire his people.
",1,0,0,0,1,A233ONYNWKDIYF,AI4WWBB2PNCKH,A2UFD1I8ZO1V4G,A1W2G1N4BDF2DW,A3S5L3I8O3Q2G,0.1
Random,343268," I dazzled him with my wit
",1,0,0,0,7,A233ONYNWKDIYF,A2WKPCZU4U110T,A2UFD1I8ZO1V4G,A2ULMYRKQMNNFG,A37ADCYLCSB5O2,0.7
Random,306099," Can we have a white one, please...
",1,0,0,0,7,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,ARSOFYBFN51Q0,A28TXBSZPWMEU9,A00613921OIEGJA322163,0.7
Random,619716," I got her under control. She just acts crazed in public to keep up the image.
",1,0,0,0,1,A2WKPCZU4U110T,AYG3MF094634L,AC25X12LNYY6Y,A2MWGIVIKOXWYM,A3BM05OXSUCJII,0.1
Random,470794," And please, don't for God's sake misinterpret that as being the voice of discouragement in any way --
",1,0,0,0,3,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A3S5L3I8O3Q2G,A3IHLWMZNBLUR4,ANS7S6PUWTLF7,0.3
Random,582698," He just wants me to be someone I'm not.
",1,0,0,0,3,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A28K8ST8B2XU0N,A3IHLWMZNBLUR4,0.3
Random,10383," Oh, Elliot, please!  I can't be a party to this!  I'm suddenly wracked with guilt just standing her talking to you on the street!
",1,0,0,0,3,A2VMJFBCB921NI,AI3J83EIW9EOK,AYG3MF094634L,AC25X12LNYY6Y,A1F4D2PZ7NNWTL,0.3
Random,415186," It means that Gigglepuss is playing at Club Skunk and we're going.
",1,0,0,0,5,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3GOI327COFGY5,A2GODV4YZGD8X9,A29B522D0BX6HN,0.5
Random,42833," Tom, Daddy would like to see you in the garden.  And will you ask Betty to bring us some coffee. And remember to say 'please'.
",1,0,0,0,10,A21753FQKCM5DQ,ANGX5PAAYGL9P,A22SZHZTF72TRM,A1F4D2PZ7NNWTL,A9LK8OAITVXOQ,1
Random,560520," What about my movie rights?  Book rights?
",1,0,0,0,3,A233ONYNWKDIYF,A34A6MSJTD9A4L,A15YL2MKU0RY98,A1F4D2PZ7NNWTL,A9LK8OAITVXOQ,0.3
Random,62466," You looked beautiful last night, you know.
",1,0,0,0,7,A3I83CQLOZRO79,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,0.7
Random,164962," That's room service. They usually knock first.  Come on in... Over here, please.
",1,0,0,0,7,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A28TXBSZPWMEU9,A2QH1BQA6GR48O,AIPK94CUWL45W,0.7
Random,494487," This is it?  I told you on the phone, I have to be moved in in two weeks.  Sarah, please don't bounce that here.
",1,0,0,0,3,A233ONYNWKDIYF,AI4WWBB2PNCKH,A2UFD1I8ZO1V4G,A1W2G1N4BDF2DW,A3S5L3I8O3Q2G,0.3
Random,445280," Just a cup of black coffee, please...  Hey, ma'am! Wait a minute!  Would you, uh, like another cup?
",1,0,0,0,7,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A00613921OIEGJA322163,AIPK94CUWL45W,0.7
Random,466450," Would you please repeat the destination?
",1,0,0,0,10,A233ONYNWKDIYF,AI4WWBB2PNCKH,AQCKOYMQSTWQT,A2QH1BQA6GR48O,A29B522D0BX6HN,1
Random,570562," How many victims are up there?
",1,0,0,0,5,AZN83WTGUR1JZ,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A29B522D0BX6HN,AIPK94CUWL45W,0.5
Random,120942," It's a lung cancer issue
",1,0,0,0,7,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,AIPK94CUWL45W,A3IHLWMZNBLUR4,0.7
Random,37554," No.  The Portuguese have already discovered black-skinned people.  I, too, will find other populations -- and bring them to the word of God.
",1,0,0,0,5,A233ONYNWKDIYF,AE3D6SE2D8UPQ,AO5E3LWBYM72K,A3H7G3TQXAYGYD,AZOAW8JH5HJJK,0.5
Random,436141," Don't . . . please! Please, don't!
",1,0,0,0,10,A16PRU8T6NZLN5,A1TLLJDX8H4JP1,A2UBXHCHM2I6IL,A1RT9SQ9D9DLOV,A3FGBGZ4RKH712,1
Random,300104," Well, my idea of stupid is very different from yours.  So here's how this is gonna work. Would you take your socks off, please?
",1,0,0,0,3,A2YFPO0N4GIS25,A3MN5VOZFQPNZF,A1BJTTNDDFZ3ZP,AVHARSCRX7M9E,A1Y3Z92RE62NPS,0.3
Random,71498," Hey -- it's all for the higher good right?
",1,0,0,0,7,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,AIPK94CUWL45W,0.7
Random,558288," And you should.  Your mommy tells me you've been such a good girl, and your daddy is so pleased with you.
",1,0,0,0,5,A2EJ6MKRFATU5I,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,ANVEDG15GV3QE,A29B522D0BX6HN,0.5
Random,619807," You defend yourself admirably...
",1,0,0,0,5,A233ONYNWKDIYF,A2WKPCZU4U110T,A302M81U0HM7RJ,A2LTFK382VHMWY,AZOAW8JH5HJJK,0.5
Random,62865," Okay, okay, we won't go.  It's not like I have a dress anyway
",1,0,0,0,3,A1T5YMBH35PDBX,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,A2AMGE57IJVSHF,0.3
Random,70669," Patrick, please. I hope I've been informative. Long day-a bit scattered.
",1,0,0,0,7,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A2AMGE57IJVSHF,A3U7P73AIQVS9S,0.7
Random,627249," Well this is gonna end your career and probably mine.
",1,0,0,0,3,A22SZHZTF72TRM,AO5E3LWBYM72K,A1434R69YV3Y3I,A302M81U0HM7RJ,A1F4D2PZ7NNWTL,0.3
Random,125539," Okay... then how 'bout we try out some French cuisine.  Saturday?  Night?
",1,0,0,0,7,A1R4VG71V6XECZ,A2ULMYRKQMNNFG,A2UBXHCHM2I6IL,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.7
Random,452781," Jill, please, it's alright. Nothing happened.
",1,0,0,0,10,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,1
Random,619622," No, please; an advance on your salary.
",1,0,0,0,7,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2MWGIVIKOXWYM,A1F4D2PZ7NNWTL,A1RT9SQ9D9DLOV,0.7
Random,619151," No, no, please. This fare's on me. Please.
",1,0,0,0,10,A2VMJFBCB921NI,AI3J83EIW9EOK,AYG3MF094634L,AC25X12LNYY6Y,A1F4D2PZ7NNWTL,1
Random,179638," Yes you are.  I'm not just some reporter.  I don't just stick a microphone in your face.  You could give me something.
",1,0,0,0,3,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A1GIK4ZW3WYSTU,A3S5L3I8O3Q2G,A2AMGE57IJVSHF,0.3
Random,159930," We don't need to know.
",1,0,0,0,5,A16PRU8T6NZLN5,ANMGOZ451W9ZN,A3454T4PU9GJM0,A1F4D2PZ7NNWTL,A38N58BSMTA0BE,0.5
Random,414928," There'll be a time.
",1,0,0,0,5,A1T5YMBH35PDBX,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,ASMS4TMF7H5CR,0.5
Random,626049," And why, please tell us, would you think that?
",1,0,0,0,7,AISPSIJ54U4SC,AE3D6SE2D8UPQ,AYG3MF094634L,A1E0EK09CA5OIO,AZOAW8JH5HJJK,0.7
Random,366930," Oh, right.  Friday.
",1,0,0,0,5,AS8T4IKYL4V7F,AMJAP6BGF5LVM,A302M81U0HM7RJ,A872FSFU7WV6W,A2WZQ92N4809N1,0.5
Random,123811," What's happened?  Kip!  What's happening? Don't shoot, please, don't shoot anybody.
",1,0,0,0,7,A2UFD1I8ZO1V4G,A1W2G1N4BDF2DW,A28TXBSZPWMEU9,AIPK94CUWL45W,A3IHLWMZNBLUR4,0.7
Random,51065," Don't please... I'll do what you desire...
",1,0,0,0,7,A233ONYNWKDIYF,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A2QH1BQA6GR48O,A2AMGE57IJVSHF,0.7
Random,506047," Leon - meet us at 63rd and Madison. Hair salon.  Ludwig's.
",1,0,0,0,5,A1T5YMBH35PDBX,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,ANVEDG15GV3QE,AIPK94CUWL45W,0.5
Random,623738," Would you pick one out, please?
",1,0,0,0,7,A233ONYNWKDIYF,A22SZHZTF72TRM,AYG3MF094634L,A34A6MSJTD9A4L,A1BJTTNDDFZ3ZP,0.7
Random,367423," A few days...  a few weeks  -  dunno, I can't remember.  Worse thing is, I never know if it will change back again...  Now, please leave me alone.
",1,0,0,0,3,AD8ZUKPJT9E6,A2UFD1I8ZO1V4G,ATVSN1P3Z1NRY,A3EJ5TT2ZGBIDA,A1DTQSIIYIZL62,0.3
Random,175262," I'm at a loss, then.  What should we talk about? Your year of absence?
",1,0,0,0,3,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A19ZT0TQPFA2,0.3
Random,557002," You the new guy?
",1,0,0,0,3,A233ONYNWKDIYF,A3MN5VOZFQPNZF,A2MWGIVIKOXWYM,A1GK3MPU2HL0C8,A872FSFU7WV6W,0.3
Random,620942," Dwayne please calm down!
",2,0,7,0,7,A3L8MJ1C4OEDGV,A1Q0OT3UD3AH6A,A1TLLJDX8H4JP1,A2ULMYRKQMNNFG,A872FSFU7WV6W,0.7
Random,219152," Is he your boyfriend?
",1,0,0,0,7,A1RPVYUPJZGM9Z,A21753FQKCM5DQ,A2WKPCZU4U110T,AVWFW00UYDVUD,AO5E3LWBYM72K,0.7
Random,115596," I need to see you, at once.  Girls, please excuse Sister Mary Patrick for a few moments.  Mary Clarence?
",2,0,7,0,7,A233ONYNWKDIYF,A3CA5S8GR8TZ1U,A1BJTTNDDFZ3ZP,A3EJ5TT2ZGBIDA,A3FGBGZ4RKH712,0.7
Random,325058," I thought you were above all that
",1,0,0,0,5,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A28K8ST8B2XU0N,A3IHLWMZNBLUR4,0.5
Random,83270," Do I not please you, Jack?
",2,0,3,0,5,A1T5YMBH35PDBX,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A2GODV4YZGD8X9,0.4
Random,237529," Thank you.  Will you have a drink with me please?
",2,0,10,0,7,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A00613921OIEGJA322163,AIPK94CUWL45W,A19ZT0TQPFA2,0.85
Random,459046," I'm pleased to have the new post, sir.
",2,0,10,0,7,A1T5YMBH35PDBX,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A3GOI327COFGY5,A2AMGE57IJVSHF,0.85
Random,203810," If I tell you, will you arrest me?
",1,0,0,0,7,A1T5YMBH35PDBX,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A2QH1BQA6GR48O,A207OR9LV0PAPY,0.7
Random,264353," Still unknown but we're running prints. Kid over there caught the case.
",1,0,0,0,5,A233ONYNWKDIYF,A2QN0EGBRGJU1M,AC25X12LNYY6Y,AMJAP6BGF5LVM,A2NRW37D7QPLRE,0.5
Random,211134," You hate me don't you?
",1,0,0,0,7,AYG3MF094634L,AVHARSCRX7M9E,AHH34KPTA2LSS,A38WUWONC7EXTO,A2JKFTV0JXWMI6,0.7
Random,330517," Now please, Reggie -- cut it out.
",2,0,3,0,3,ANGX5PAAYGL9P,A2YFPO0N4GIS25,A3CA5S8GR8TZ1U,AYG3MF094634L,AZOAW8JH5HJJK,0.3
Random,278117," Don't give me no trouble now, Pace, please. This ain't the easiest day in a long time. And what do you mean how are we gonna know what your daddy looks like? You seen his photo.
",2,0,3,0,3,A3I83CQLOZRO79,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A28ZB4ZB13BWAI,AIPK94CUWL45W,0.3
Random,263379," But imagine the things he'd say during sex.
",1,0,0,0,5,A1T5YMBH35PDBX,A049499332VKQ31EB7MV5,AO3XB5I5QNNUI,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,0.5
Random,441283," Oh please. Not now.  She wants you to stop seeing What's- Her-Name. Finally. Now and forever. Do you think that's too much to ask? For a wife of nineteen years.
",2,0,3,0,7,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A872FSFU7WV6W,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.5
Random,516755," I want to speak to Miss Hunsecker, please.
",2,0,10,0,7,A233ONYNWKDIYF,A1TLLJDX8H4JP1,AC25X12LNYY6Y,A1F4D2PZ7NNWTL,AEYHIQUDWJ3KV,0.85
Random,115796," Oh, please.  I know what's coming, now.  ""Let me help you...""
",2,0,7,0,7,A2UFD1I8ZO1V4G,A1W2G1N4BDF2DW,A28TXBSZPWMEU9,AIPK94CUWL45W,A3IHLWMZNBLUR4,0.7
Random,179451," That I'm used to.
",1,0,0,0,5,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2VMJFBCB921NI,AYG3MF094634L,A1F4D2PZ7NNWTL,0.5
Random,339184," Why, my dear Mrs. Mothershead, how good of you to join us. Mr. Merrick, will you please introduce yourself?
",2,0,10,0,7,A16PRU8T6NZLN5,A233ONYNWKDIYF,AW6UIL04MLQ9N,A2H8VMF0FQIFUM,A1DTQSIIYIZL62,0.85
Random,569076," Yes I am. I'm working on a wres â€“ please call me Barton.
",2,0,7,0,7,A233ONYNWKDIYF,A2QN0EGBRGJU1M,A3CA5S8GR8TZ1U,A1BJTTNDDFZ3ZP,A1F4D2PZ7NNWTL,0.7
Random,95018," How you go out on a limb for somebody is by giving her a number of an Immigration lawyer.  Here, here's a number of an Immigration lawyer.  That's how you help her. But you can't get involved in her like that.  You're gonna jeopardize your career, your life and you're gonna jeopardize my case.  And lemme give you another piece of advice.  Maybe you don't watch TV but I'll let you in on a little secret - the whole fuckin' world watches television.  And when you get out there, they know your face.  And the little fame, the little fuckin' itty bitty fame that I get in this city makes it a lot easier for my job.  And I get more done because of it.
",1,0,0,0,3,A1T5YMBH35PDBX,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A3S5L3I8O3Q2G,A1G05O3HM7DNVZ,0.3
Random,290134," Is he oily or dry?
",1,0,0,0,5,A233ONYNWKDIYF,APMYUTI3V3Y6R,A28TXBSZPWMEU9,A29B522D0BX6HN,A19ZT0TQPFA2,0.5
Random,338855," Wait, Eve, please!  Wait.
",2,0,10,0,10,A16PRU8T6NZLN5,A1TLLJDX8H4JP1,A2UBXHCHM2I6IL,A1RT9SQ9D9DLOV,A3FGBGZ4RKH712,1
Random,224940," 'Lathrop Wells, please. I do not speak English.'
",2,0,10,0,7,A1T5YMBH35PDBX,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A3GOI327COFGY5,A2AMGE57IJVSHF,0.85
Random,217866," Help me.  I'm so sorry.  But please, help me...
",2,0,10,0,10,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A8ZO8H4HIEYLP,A3GOI327COFGY5,1
Random,335570," Surely you can do anything you want.
",1,0,0,0,5,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A19ZT0TQPFA2,0.5
Random,621122," You're not a big talker, are you?
",1,0,0,0,3,A233ONYNWKDIYF,A2MWGIVIKOXWYM,A1E0EK09CA5OIO,A38N58BSMTA0BE,AEYHIQUDWJ3KV,0.3
Random,68624," With that terrible mug of yours if Jayne Kennedy told you to eat her pussy, kiss her ass, lick her feet, chow on her shit, and suck her dog's dick, nigger, you'd aim to please.
",2,0,3,0,3,A22SZHZTF72TRM,AO5E3LWBYM72K,AVHARSCRX7M9E,A3TFQK7QK8X6LM,A3FGBGZ4RKH712,0.3
Random,220870," hey.  Great show, huh?
",1,0,0,0,7,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A2QH1BQA6GR48O,AIPXB863TARAK,AIPK94CUWL45W,0.7
Random,291734," Just smack her now.
",1,0,0,0,5,A233ONYNWKDIYF,A2QN0EGBRGJU1M,AC25X12LNYY6Y,AMJAP6BGF5LVM,A2NRW37D7QPLRE,0.5
Random,581650," Could I have a glass of water, please? Please, Fraulein?
",2,0,10,0,10,A233ONYNWKDIYF,A1W2G1N4BDF2DW,AD317NO9623GZ,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,1
Random,620837," Okay.  Okay.  Hold that thought just for a second.  They only call me when it's an emergency.  Just hold that thought.  Can you call back?
",1,0,0,0,3,A233ONYNWKDIYF,A21753FQKCM5DQ,A2VMJFBCB921NI,ARYGQ46IMW8AU,AZOAW8JH5HJJK,0.3
Random,629718," Voss -- Charles Voss. All right, Mrs. Voss --  -- I'd like you to look at this photograph, please -- by the way, you saw this one, didn't you?  Scott, Cathy, and Ham, Jr.
",2,0,7,0,7,AYG3MF094634L,A49HPQ9P5AHU4,A1E0EK09CA5OIO,A38WUWONC7EXTO,A2JKFTV0JXWMI6,0.7
Random,553125," Can I have my supper please?
",2,0,10,0,7,A16PRU8T6NZLN5,A233ONYNWKDIYF,A1KC138MX47DXA,A1F4D2PZ7NNWTL,A1RT9SQ9D9DLOV,0.85
Random,407369," Serves you right.  Will you please stop....
",2,0,3,0,3,A22SZHZTF72TRM,A6YO9886DY2SC,A2GSW5RBAT5LQ5,AYG3MF094634L,AHH34KPTA2LSS,0.3
Random,412189," I don't understand the allure of dehydrated food.  Is this something I should be hip to?
",1,0,0,0,7,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28ZB4ZB13BWAI,A3IHLWMZNBLUR4,0.7
Random,629713," Yeah -- we'll see.
",1,0,0,0,5,A1RPVYUPJZGM9Z,A21753FQKCM5DQ,A2WKPCZU4U110T,AVWFW00UYDVUD,AO5E3LWBYM72K,0.5
Random,491088," Now wait just a moment! Turn your motor off, please.
",2,0,7,0,7,A6YO9886DY2SC,A1T546143DSJDI,A3CFNUD7VR2E1E,A2LQ33BQ8G259D,A2UBXHCHM2I6IL,0.7
Random,86372," I'm not your lawyer until I see the money.
",1,0,0,0,1,A377FGOJB9OTNG,A233ONYNWKDIYF,A1F4D2PZ7NNWTL,ABM77ZQWCHPNX,A13CO3B2BRXQLZ,0.1
Random,175082," Whatever.  And I thought, please God, give me a sign, give me some way to keep this woman from getting into that taxi and disappearing from my life forever.  And He did. She told me the name.  Granted, it wasn't my name, but it was a start.
",2,0,3,0,3,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A3GOI327COFGY5,ANVEDG15GV3QE,0.3
Random,620546," Create a little drama?  Start a new rumor?  What?
",1,0,0,0,3,A21753FQKCM5DQ,ANGX5PAAYGL9P,A22SZHZTF72TRM,A1F4D2PZ7NNWTL,A9LK8OAITVXOQ,0.3
Random,509497," Eh, could I have my pen back now, please?
",2,0,7,0,7,A233ONYNWKDIYF,A3MN5VOZFQPNZF,A2MWGIVIKOXWYM,A1GK3MPU2HL0C8,A872FSFU7WV6W,0.7
Random,487218," Please don't have me arrested, please! I didn't steal anything - you can search me!
",2,0,7,0,10,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A2AMGE57IJVSHF,A2GODV4YZGD8X9,0.85
Random,620540," You were right, they were both dead before the fire.  The male was stabbed so hard the killer broke off the tip of the knife in his spine.  That's usually an indicator of something personal.
",1,0,0,0,5,A16PRU8T6NZLN5,A233ONYNWKDIYF,AW6UIL04MLQ9N,A2H8VMF0FQIFUM,A1DTQSIIYIZL62,0.5
Random,401908," Well, actually, I thought I'd run an idea by you.  You know, just to see if you're interested.
",1,0,0,0,7,A3G9MSZVWB7W42,A3GEHPUTISVNB4,A1TLLJDX8H4JP1,AC25X12LNYY6Y,A1F4D2PZ7NNWTL,0.7
Random,495724," Bartolome and Giacomo Colon.
",1,0,0,0,5,A233ONYNWKDIYF,AI4WWBB2PNCKH,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,A2CE0KVP4A8J8K,0.5
Random,585517," I just need to lie down for awhile
",1,0,0,0,5,A233ONYNWKDIYF,A22SZHZTF72TRM,A3BA2LVL6Y7YO7,AVHARSCRX7M9E,AMJAP6BGF5LVM,0.5
Random,565694," Sarah, order a chopper. I want the next thing smoking and I don't care whose. Ours. DCPD.  Or the Marines. Then call Documents. Tell them to scramble a team. I want everybody moving in five minutes.  Dr. Chilton, please do not handle the note. I have a Documents team on the way to you by helicopter to pick it up.
",2,0,3,0,3,A16PRU8T6NZLN5,A2UFD1I8ZO1V4G,A3MN5VOZFQPNZF,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.3
Random,502902," Close that door.  Will you get Mrs. Cedar on the phone, please?
",2,0,7,0,7,A3G9MSZVWB7W42,A36UK50UE5YFVZ,A1JMINVUZ2AOZR,A3CA5S8GR8TZ1U,A38N58BSMTA0BE,0.7
Random,607112," No! You're not dating until your sister starts dating.  End of discussion.
",1,0,0,0,3,A233ONYNWKDIYF,A3S5L3I8O3Q2G,ANVEDG15GV3QE,A2AMGE57IJVSHF,A3IHLWMZNBLUR4,0.3
Random,507499," Oh, Petey.  Oh, Petey.  Oh, please, Pete.  Please don't do this to me.  Okay.
",2,0,10,0,10,A233ONYNWKDIYF,A6YO9886DY2SC,AYG3MF094634L,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,1
Random,119196," It won't be easy to get rid of your prophet now, Don Sanchez.
",1,0,0,0,7,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,ANVEDG15GV3QE,AIPK94CUWL45W,0.7
Random,620617," Stay here, please don't leave me, please, please, if I said I knew would you stay?
",2,0,10,0,10,A377FGOJB9OTNG,A1N6LHJ8AZZ85F,AVHARSCRX7M9E,AC25X12LNYY6Y,A22CF8BF9YQND7,1
Random,288449," Forget his reputation.  Do you think we've got a plan or not?
",1,0,0,0,3,A2UFD1I8ZO1V4G,A1T546143DSJDI,AYG3MF094634L,A2LQ33BQ8G259D,A1Y3Z92RE62NPS,0.3
